inchikey,std_smiles,molecule_chembl_id,pchembl_median,pchembl_min,pchembl_max,pchembl_std,n_measurements,year_min,year_max,n_documents,n_assays
WEFIFVXGXRGPEV-RUYXUALKSA-N,Cn1cc(-c2cc(Cl)cc(N3C[C@@H]4[C@H](C3)[C@H]4c3noc(Cn4cnc5ncn(C)c5c4=O)n3)c2)cn1,CHEMBL5749499,7.395,7.15,7.64,0.3464823227814081,2,2020,2020,1,2
WEUURVDRAOHVLV-UHFFFAOYSA-N,Cc1cccc2c(=O)n(CC(=O)NCCc3ccc(OC(F)F)cc3)cnc12,CHEMBL3787204,5.68,5.2,6.16,0.6788225099390853,2,2016,2016,1,2
WFRBOQVBZZCYFX-AWEZNQCLSA-N,Cc1ncc(-c2cccc(NC(=O)[C@H](C)n3cnc4c3c(=O)n(Cc3ccon3)c(=O)n4C)n2)cc1C(F)(F)F,CHEMBL5912061,8.52,8.52,8.52,,1,2019,2019,1,1
WHCSBGLJMIAOLK-UHFFFAOYSA-N,Fc1ccc(Oc2nccc3ccoc23)c(F)c1,CHEMBL3298761,5.96,5.96,5.96,,1,2014,2014,1,1
WHEWGFMWWBERPN-LBPRGKRZSA-N,Cc1oc2ncn(Cc3nnn(C[C@H](O)c4cc5ccc(F)cc5s4)n3)c(=O)c2c1C(N)=O,CHEMBL5176405,8.0,8.0,8.0,0.0,2,2022,2023,2,2
WHIUHQPWEZUUHM-UHFFFAOYSA-N,Cn1cnc2ncn(Cc3nn(CCc4ccc5ccc(C#N)cc5c4)c(=O)o3)c(=O)c21,CHEMBL6013187,6.92,6.92,6.92,,1,2021,2021,1,1
WHMQPBBEQUUJIS-UXHICEINSA-N,COc1nn(-c2ccc(C(F)(F)F)cc2)cc1CC(=O)N[C@@H]1CC[C@@H]1S(=O)(=O)c1ccc(F)cc1,CHEMBL5753999,8.28,8.28,8.28,0.0,2,2020,2020,1,1
WHNBDATYZDNLNU-UZLBHIALSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,CHEMBL6033433,6.64,6.64,6.64,,1,2022,2022,1,1
WHRUWUNTYKZUED-QRWLVFNGSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)c(Cl)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5925385,7.48,7.48,7.48,,1,2022,2022,1,1
WJDFEEOHLQQEHJ-MNZLEMJZSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(-c7cnco7)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5794096,7.105,6.79,7.42,0.44547727214752453,2,2020,2020,1,2
WJPADCWRQZUXDF-JEYLPNPQSA-N,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(N4CC5C(C4)C5(F)F)cn3)n2)n(C)c1=O,CHEMBL5743519,8.22,8.22,8.22,,1,2019,2019,1,1
WJZDKUCGKVPPTC-ZDUSSCGKSA-N,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cncc(-c4ccc(C(F)(F)F)nc4)n3)n(C)c2=O)no1,CHEMBL6037704,7.77,7.77,7.77,,1,2019,2019,1,1
WJZXCEKQIHMNMF-QAQDUYKDSA-N,Cc1ccnc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(C#N)cc5)C4)c(=O)o3)c(=O)c12,CHEMBL5788874,8.59,8.59,8.59,,1,2021,2021,1,1
WKEBOVLUILWQBJ-JEYLPNPQSA-N,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2ccnc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL6013956,8.1,8.1,8.1,,1,2019,2019,1,1
WKEGRPVOXGQXBX-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(CCc2ccc(Cl)cc2)no1,CHEMBL5427438,7.33,7.33,7.33,,1,2023,2023,1,1
WKUPALPZCCQPCO-GXTWGEPZSA-N,Cc1nc2nc(Cl)n(C)c2c(=O)n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,CHEMBL6016654,7.54,7.42,7.66,0.16970562748477155,2,2020,2020,1,2
WLECDKWIOLJXDF-UHFFFAOYSA-N,Cc1nc(Cn2c(=O)c3c(ncn3CC(=O)Nc3csc(-c4cnc(C)c(C(F)(F)F)c4)n3)n(C)c2=O)no1,CHEMBL5846019,8.4,8.4,8.4,,1,2019,2019,1,1
WLIICQUGYWLQHL-MISXGVKJSA-N,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6cnco6)C[C@H]54)no3)c(=O)c21,CHEMBL5909172,7.87,7.78,7.96,0.12727922061357835,2,2020,2020,1,2
WLLMEIDDRLNDDG-UHFFFAOYSA-N,CC1(C(=O)NCc2cn(-c3ccc(C(F)(F)F)nc3)nc2Cl)CCCC1S(=O)(=O)c1ccc(F)cc1,CHEMBL6057116,7.24,7.05,7.41,0.20223748416156687,4,2020,2020,1,1
WMBOCUXXNSOQHM-FLIBITNWSA-N,CCC/C=C1\OC(=O)c2ccccc21,CHEMBL249592,4.64,4.64,4.64,,1,2013,2013,1,1
WMCARGAXENGYJD-QMMMGPOBSA-N,CC#CCn1c(=O)c2c(ncn2[C@@H](C)C(N)=O)n(C)c1=O,CHEMBL5864934,7.96,7.92,8.0,0.05656854249492385,2,2019,2019,1,1
WMQGYUJRYHBKTK-OOHWJJMZSA-N,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cccc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5859038,8.4,8.4,8.4,,1,2019,2019,1,1
WNGOEYHEIHEHSY-NSHDSACASA-N,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cccc(-c4noc(C(F)(F)F)n4)n3)n(C)c2=O)no1,CHEMBL6013560,7.07,7.07,7.07,,1,2019,2019,1,1
WNIFMMBGRDWVSC-UHFFFAOYSA-N,CC(C)N(CC(=O)NCC1CN(c2ccc(C(F)(F)F)cn2)CCO1)S(=O)(=O)c1ccc(F)cc1,CHEMBL3930699,6.42,6.42,6.42,,1,2016,2016,1,1
WOIUQWYXFIXJME-GXTWGEPZSA-N,Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c2c1=O,CHEMBL6030491,7.82,7.72,7.92,0.1414213562373093,2,2020,2020,1,2
WOKJMDDDXREZDG-ZDUSSCGKSA-N,CNC(=O)c1sc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c2c1C,CHEMBL5919578,7.7,7.7,7.7,,1,2023,2023,1,1
WPNNDKHQYVORDG-UHFFFAOYSA-N,Clc1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL3298235,5.91,5.91,5.91,,1,2014,2014,1,1
WPTBYMVYHGHIDZ-CTYIDZIISA-N,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](Oc5cccc(C#N)c5)C4)c(=O)o3)c(=O)c21,CHEMBL5751371,7.34,7.34,7.34,,1,2021,2021,1,1
WPTCSNGQXKAVFR-UHFFFAOYSA-N,CC(C)Nc1c(-c2cccc(Cl)c2)nc2ccc(Br)cn12,CHEMBL3948176,6.88,6.88,6.88,,1,2016,2016,1,1
WPWRLCNFHLWQGC-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)cc4F)cs3)cccc2n(C)c1=O,CHEMBL3939180,7.32,7.32,7.32,,1,2015,2015,1,1
WQGVDODKSWKQSI-WMLDXEAASA-N,O=c1c2cccc(=O)n2ccn1Cc1nc([C@@H]2CO[C@@H](c3ccc(F)cc3)C2)no1,CHEMBL6028792,7.92,7.92,7.92,,1,2020,2020,1,1
WRDLKTQRPOZITC-QWPOMPHKSA-N,CCC(=N\O)/C(C)=C/c1ccc(F)c(F)c1,CHEMBL3697714,6.24,6.24,6.24,,1,2015,2015,1,1
WRJCSDBKLNHRAA-UKRRQHHQSA-N,Cn1cnc2ncn(Cc3nn([C@@H]4CC[C@@H](c5ccc(F)cc5)C4)c(=O)o3)c(=O)c21,CHEMBL5907744,8.08,8.08,8.08,,1,2021,2021,1,1
WRZHLIPHQKQFBS-LBPRGKRZSA-N,Cc1c(C(N)=O)oc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c12,CHEMBL6015636,7.64,7.64,7.64,,1,2023,2023,1,1
WSCIGUKLFPKXFX-UHFFFAOYSA-N,Cn1cnc2ncn(Cc3nn(CCc4ccc(C(F)F)cc4)c(=O)o3)c(=O)c21,CHEMBL5748156,6.29,6.29,6.29,,1,2021,2021,1,1
WSJBTMAJFBDGCQ-HALDLXJZSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc7sncc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6048418,8.21,7.74,8.68,0.6646803743153537,2,2020,2020,1,2
WSJNOMFLZGTWKZ-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)C1)C1(c2ccc(F)cc2)CCC1,CHEMBL4217137,6.51,6.51,6.51,,1,2016,2016,1,1
WSKZYWSLEMVSGM-GXTWGEPZSA-N,Cc1nc2[nH]c(=O)n(C)c2c(=O)n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,CHEMBL6035579,7.27,7.07,7.47,0.28284271247461895,2,2020,2020,1,2
WTGZNWPLWZWQKH-GOEBONIOSA-N,Cc1cnn2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc6cn[nH]c6c5)C4)no3)c(=O)c12,CHEMBL6061994,7.914999999999999,7.71,8.12,0.2899137802864843,2,2020,2020,1,2
WTULWADTNMDTBI-LAQFHYBYSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(C#N)cc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6064613,7.4399999999999995,7.24,7.64,0.28284271247461895,2,2020,2020,1,2
WVCGIOBBHJGFNT-AEFFLSMTSA-N,Cc1cc(S(=O)(=O)N2CC[C@@H](F)[C@@H]2c2ccc(F)cc2)cc(C)c1F,CHEMBL3754638,7.7,7.7,7.7,,1,2016,2016,1,1
WVKCCUFMMHZVRZ-QFIPXVFZSA-N,CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(-c2ccc(C(F)(F)F)nc2)c1=O,CHEMBL5979562,7.35,7.35,7.35,,1,2020,2020,1,1
WVPZXHRZPLFNOG-GCJKJVERSA-N,O=C(NCc1ccnc(-c2ccc(OC(F)F)cc2)c1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5908217,7.07,7.07,7.07,,1,2022,2022,1,1
WVSRIYBLNXSMHQ-UHFFFAOYSA-N,O=C(NCC(Cc1ccc(F)cc1)N1C2CCC1CC(O)(C(F)(F)F)C2)C1(c2ccc(F)cc2)CCCC1,CHEMBL4204223,6.08,6.08,6.08,,1,2016,2016,1,1
WWMLUCZLWNRNST-UHFFFAOYSA-N,O=C(CCc1ccccc1)CC(O)Cc1ccccc1,CHEMBL487732,5.35,5.35,5.35,,1,2023,2023,1,1
WWXUELOIDKMRSB-HSQYWUDLSA-N,N#Cc1ccc(-c2cnc(C(F)(F)F)nc2)cc1CNC(=O)[C@@H]1[C@H]2C[C@H]2CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5944951,8.1,8.1,8.1,,1,2022,2022,1,1
WXHSFVIZINIMIS-LAQFHYBYSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc7ncoc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL5903390,7.484999999999999,7.42,7.55,0.09192388155425142,2,2020,2020,1,2
WXUGHBCPMLOGEV-WCQYABFASA-N,Cn1c(=O)[nH]c2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,CHEMBL6039453,7.675,7.39,7.96,0.40305086527633227,2,2020,2020,1,2
WYUJVHUKAKUWIA-ZDUSSCGKSA-N,CNC(=O)c1sc2ncn(Cc3nc(C[C@H](O)c4ccc(F)c(F)c4)no3)c(=O)c2c1C,CHEMBL5774582,7.48,7.48,7.48,,1,2021,2021,1,1
WYUPYGSKFFBOSP-UHFFFAOYSA-N,Cc1cc(Cn2c(=O)c3c(ncn3CC(=O)Nc3ccc4ccccc4n3)n(C)c2=O)no1,CHEMBL5820776,6.39,6.39,6.39,,1,2019,2019,1,1
WYXGQTJNYMMMLO-YJYMSZOUSA-N,C[C@@H]1C[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,CHEMBL6013772,6.48,6.48,6.48,,1,2022,2022,1,1
WZFVQGWXJBTVEA-UHFFFAOYSA-N,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(F)c(C(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,CHEMBL3899453,8.38,8.38,8.38,,1,2015,2015,1,1
WZQMWEAVTLSMOF-HBYGRHMLSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6005266,8.015,7.67,8.36,0.4879036790187168,2,2020,2020,1,2
WZRMLPCUQNQCPB-LBPRGKRZSA-N,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2csc(-c3cnc(C(F)(F)F)c(C)c3)n2)n(C)c1=O,CHEMBL5919639,8.3,8.3,8.3,,1,2019,2019,1,1
WZUBEZISDJUWBT-UHFFFAOYSA-N,CC(C)Nc1c(-c2cccc(Cl)c2)nc2ccc(C(F)(F)F)cn12,CHEMBL3968657,6.84,6.84,6.84,,1,2016,2016,1,1
XAPDVOAYLTUITQ-GOEBONIOSA-N,Cc1nc(N(C)C)n2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c12,CHEMBL6018274,7.305,7.23,7.38,0.10606601717798143,2,2020,2020,1,2
XAQVIFGRTKIRES-SHTZXODSSA-N,Cn1cnc2ncn(Cc3nc([C@H]4C[C@H](c5cccc(C#N)c5)C4)no3)c(=O)c21,CHEMBL5915509,7.17,7.17,7.17,,1,2020,2020,1,1
XATNITDFSRCWBI-HALDLXJZSA-N,O=c1c2cccnc2ncn1Cc1nc([C@H]2[C@@H]3CN(c4cc(Cl)ccn4)C[C@@H]32)no1,CHEMBL5084582,7.235,7.19,7.28,0.06363961030678918,2,2020,2020,1,2
XAUSPLMRLISGMX-DZGCQCFKSA-N,CC1(C)CCC[C@](O)(C(F)(F)F)[C@H]1Cc1ccc(F)cc1,CHEMBL5437183,7.460000000000001,7.44,7.48,0.028284271247461613,2,2023,2023,1,1
XBAHUCXUJNKOON-VIKVFOODSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(C#N)n6)C[C@@H]54)no3)c(=O)c21,CHEMBL5979384,6.8100000000000005,6.57,7.05,0.33941125496954216,2,2020,2020,1,2
XBDHVGWQURBFBB-VIKVFOODSA-N,Cc1ncn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL5778727,7.255,7.21,7.3,0.06363961030678918,2,2020,2020,1,2
XBVPSHSACOJVOQ-BFYDXBDKSA-N,Cc1ccnc2ncn(Cc3nc([C@H]4[C@@H]5Oc6c(Cl)cccc6[C@@H]54)no3)c(=O)c12,CHEMBL5788773,7.65,7.65,7.65,,1,2020,2020,1,1
XBWKDGVOHTXIQZ-KWUMSVIQSA-N,O=c1c2cccnc2ncn1Cc1nc([C@H]2C[C@](F)(c3cccc(F)c3)C2)no1,CHEMBL6029313,7.17,7.17,7.17,,1,2020,2020,1,1
XCCZAIUWVCKNCM-ATCWAGBWSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(Cl)c(F)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6001185,7.83,7.66,8.0,0.24041630560342606,2,2020,2020,1,2
XCKMEJHQIGJSCX-NNGSBXSVSA-N,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3ccc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5845178,8.4,8.4,8.4,,1,2019,2019,1,1
XCZDOORZBGHHNA-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4F)cs3)nsc2n(C)c1=O,CHEMBL3941901,8.25,8.25,8.25,,1,2015,2015,1,1
XCZHKBOHEHELPS-NHAGDIPZSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccnc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5948717,6.11,6.11,6.11,,1,2020,2020,1,1
XEAVDNWRYBZHOZ-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(C(F)(F)F)c(F)c4F)cs3)cccc2n(C)c1=O,CHEMBL3987145,8.19,8.19,8.19,,1,2015,2015,1,1
XEQNNSKBWZVZOZ-JPYJTQIMSA-N,O=C(NCc1cc(-c2ccc(C3CC3)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5754338,5.57,5.57,5.57,,1,2022,2022,1,1
XFAKQJSOOQVAHX-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(Sc2ccc([N+](=O)[O-])cc2)C(Cl)(Cl)Cl)cc1,CHEMBL1086589,6.0,5.6,6.44,0.3054426919984143,7,2010,2012,2,7
XFEQHDMOKHJBAP-UHFFFAOYSA-N,Cc1cc(Cn2c(=O)c3c(ncn3CC(=O)Nc3cccc(N4CCN(CC(F)(F)F)CC4)n3)n(C)c2=O)no1,CHEMBL5958781,7.04,7.04,7.04,,1,2019,2019,1,1
XFZJKVPNNLXVDR-IGEOTXOUSA-N,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5948960,8.52,8.52,8.52,,1,2019,2019,1,1
XGHHYTJFVHPJRP-ZLPCBKJTSA-N,C[C@@H](C(=O)Nc1cccc(-c2ccc(N3CC4CC4C3)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL5979092,8.22,8.22,8.22,,1,2019,2019,1,1
XGOIBVXKMMOVSQ-UHFFFAOYSA-N,O=c1c2ccnnc2ncn1Cc1nc(CCc2ccc(Cl)cc2)no1,CHEMBL3785216,6.87,6.87,6.87,,1,2016,2016,1,1
XGOLSZDFWDNITO-PKOBYXMFSA-N,Cc1cc(C)cc(S(=O)(=O)N2[C@H](CO)CC[C@@H]2c2ccc(F)cc2)c1,CHEMBL3754617,6.54,6.54,6.54,,1,2016,2016,1,1
XGTNKOQJOGMILW-HAQNSBGRSA-N,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(Cl)c(F)c5)C4)c(=O)o3)c(=O)c21,CHEMBL5891586,7.52,7.52,7.52,,1,2021,2021,1,1
XGTQXOATUIFTGC-WMLDXEAASA-N,C[C@@H](C(=O)Nc1cccc(-c2cnc(N3CCC[C@@H]3C(F)(F)F)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL5909488,8.52,8.52,8.52,,1,2019,2019,1,1
XGTQXOATUIFTGC-YOEHRIQHSA-N,C[C@@H](C(=O)Nc1cccc(-c2cnc(N3CCC[C@H]3C(F)(F)F)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL5979146,8.4,8.4,8.4,,1,2019,2019,1,1
XHJBOXFNVSPYJI-KNQAVFIVSA-N,O=C(NCc1cc(F)cc(-c2ccc(C(F)F)nc2)c1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5997255,7.54,7.54,7.54,,1,2022,2022,1,1
XHWHHZLLSITQCM-FOLVSLTJSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5Cc6ccccc6C[C@@H]54)no3)c(=O)c21,CHEMBL5828855,7.12,7.12,7.12,,1,2020,2020,1,1
XIEDEBMSVCTSFI-HNNXBMFYSA-N,CCOc1ncc(-c2cccc(NC(=O)[C@H](C)n3cnc4c3c(=O)n(Cc3cc(C)on3)c(=O)n4C)n2)cc1C(F)(F)F,CHEMBL5924035,9.0,9.0,9.0,,1,2019,2019,1,1
XIHLXICJADAAMG-UHFFFAOYSA-N,Fc1ccc(-c2n[nH]c3cc(OC(F)(F)F)cnc23)cc1,CHEMBL4067095,6.59,6.59,6.59,,1,2017,2017,1,1
XIHULXIDONOQSG-HNNXBMFYSA-N,C[C@@H](C(=O)Nc1cccc(-c2ccc(C(F)(F)F)nc2)n1)n1cnc2c1c(=O)n(Cc1ccccn1)c(=O)n2C,CHEMBL5810298,7.55,7.55,7.55,,1,2019,2019,1,1
XIJYTOIFEYRXLS-SMDDNHRTSA-N,Cn1ncc2nc(N)n(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,CHEMBL5795423,8.635,8.5,8.77,0.19091883092036754,2,2020,2020,1,2
XIOJQBVKDSTRPK-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)c1cc(C(F)(F)F)ccn1,CHEMBL4207671,7.08,7.08,7.08,,1,2016,2016,1,1
XIPWBPDWHQJWKK-IBGZPJMESA-N,CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)cn(-c2ccc(C(F)(F)F)cn2)c1=O,CHEMBL6014563,6.7,6.7,6.7,,1,2020,2020,1,1
XJDHXLWQTXVSFO-VYDXJSESSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6cc(F)cc(F)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL5969388,8.254999999999999,7.89,8.62,0.5161879502661797,2,2020,2020,1,2
XJJNUZPFNULXJQ-SWLSCSKDSA-N,Cn1cnc2c(C#N)nn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c2c1=O,CHEMBL5861996,7.48,7.34,7.62,0.19798989873223316,2,2020,2020,1,2
XKSIOBPDRWKTCJ-ZLPCBKJTSA-N,CCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2ccnc(-c3ccc(N4CC5CC5C4)nc3)n2)n(C)c1=O,CHEMBL5877338,8.4,8.4,8.4,,1,2019,2019,1,1
XLGLEMZUTPMKLM-UHFFFAOYSA-N,Cc1nc2c(c(=O)n(Cc3ccccn3)c(=O)n2C)n1CC(=O)Nc1cccc(-c2cnc(C(F)(F)F)nc2)n1,CHEMBL5864222,7.38,7.38,7.38,,1,2019,2019,1,1
XLYRIZJMZGOPTK-UHFFFAOYSA-N,CN1C(=O)c2cccc(CC(=O)Nc3nc(-c4cc(F)c(C(F)(F)F)c(F)c4)cs3)c2C1=O,CHEMBL1086092,6.6,6.6,6.6,,1,2010,2010,1,1
XNHDIEBXXZHYPG-UHFFFAOYSA-N,COC(=O)CNc1c(-c2cccc(F)c2)nc2ccc(F)cn12,CHEMBL3954040,5.48,5.48,5.48,,1,2016,2016,1,1
XNPOFWWRLXGGEI-UHFFFAOYSA-N,CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,CHEMBL2071493,5.199999999999999,5.1,5.3,0.1414213562373093,2,2012,2012,1,2
XOFOPCOUHWLPJL-UHFFFAOYSA-N,CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(C#N)c(F)c1,CHEMBL2071590,5.800000000000001,5.7,5.9,0.14142135623730995,2,2012,2012,1,2
XOPMVFNBFICPDB-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4F)cs3)csc2n(C)c1=O,CHEMBL3905801,8.31,5.17,8.6,1.9021303845951256,3,2015,2023,2,2
XOQQYLAKAJMBHH-UHFFFAOYSA-N,FC(F)(F)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL3299024,7.44,7.44,7.44,,1,2014,2014,1,1
XOTLDNAVQQZBGX-UHFFFAOYSA-N,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1cccc(C#N)c1,CHEMBL5401746,5.26,5.26,5.26,,1,2023,2023,1,1
XOVTWNLGYRCGFO-HHCCDPJTSA-N,Cc1cnn2ncn(Cc3nc([C@H]4C[C@](F)(c5cccc(Cl)c5)C4)no3)c(=O)c12,CHEMBL5900516,7.4350000000000005,7.36,7.51,0.10606601717798143,2,2020,2020,1,2
XOZUCURGTPFEPA-LURJTMIESA-N,Cc1noc(Cn2c(=O)c3c(ncn3[C@@H](C)C(N)=O)n(C)c2=O)n1,CHEMBL5927515,9.0,9.0,9.0,0.0,2,2019,2019,1,1
XPKLLDXUIOXSSE-XGNXJENSSA-N,C[C@@H](C(=O)Nc1csc(-c2cnc(N3CC4C(C3)C4(F)F)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL6035844,8.7,8.7,8.7,,1,2019,2019,1,1
XPZXRJASCMUGQL-UHFFFAOYSA-N,Cc1noc(Cn2c(=O)c3c(ncn3CC(=O)Nc3cccc(-c4cnc(C)c(C(F)(F)F)c4)n3)n(C)c2=O)n1,CHEMBL6009992,9.0,9.0,9.0,,1,2019,2019,1,1
XQDBJRZGDIFZFV-OALUTQOASA-N,O=C(NCc1cc(-c2cnc(C(F)(F)F)nc2)ccn1)[C@@H]1[C@@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5879812,6.99,6.99,6.99,,1,2022,2022,1,1
XQGUQUOCTSQNDD-VIKVFOODSA-N,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL5836096,8.04,7.82,8.26,0.3111269837220812,2,2020,2020,1,2
XQJHSTXORFDHJO-NHAGDIPZSA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cncc(F)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL5815794,6.745,6.44,7.05,0.43133513652379357,2,2020,2020,1,2
XQVDMHKTSFSEMQ-UHFFFAOYSA-N,COc1ccc(CCn2nc(Cn3cnc4ncn(C)c4c3=O)oc2=O)cc1,CHEMBL5953819,6.56,6.56,6.56,,1,2021,2021,1,1
XRUHRUNQTJHPBY-UHFFFAOYSA-N,Cc1cc(CCn2nc(Cn3cnc4ncn(C)c4c3=O)oc2=O)ccc1Cl,CHEMBL6058971,6.95,6.95,6.95,,1,2021,2021,1,1
XRWIKIYEWODHPQ-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cccc(C(F)(F)F)c4)cs3)cccc2n(C)c1=O,CHEMBL3956711,7.32,7.32,7.32,,1,2015,2015,1,1
XSCCGKSIBNQWIP-UZLBHIALSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncc1F)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5989168,7.47,7.17,7.77,0.4242640687119283,2,2022,2022,1,1
