activity_id,assay_chembl_id,assay_type,canonical_smiles,data_validity_comment,document_chembl_id,document_year,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,std_smiles,inchikey
28530269,CHEMBL5737489,B,Cc1c2c(=O)n(Cc3nc(CC(O)c4ccc(Cl)cc4)no3)cnc2nn1C(C)C,,CHEMBL5728802,2021,CHEMBL5826757,7.39,=,=,IC50,nM,41.0,IC50,nM,41.0,Cc1c2c(=O)n(Cc3nc(CC(O)c4ccc(Cl)cc4)no3)cnc2nn1C(C)C,XWWLYDGDHPKEFD-UHFFFAOYSA-N
28530272,CHEMBL5737489,B,O=c1c2cccnc2ncn1Cc1nc(CC(O)c2ccc(Cl)cc2)no1,,CHEMBL5728802,2021,CHEMBL3786639,7.28,=,=,IC50,nM,52.0,IC50,nM,52.0,O=c1c2cccnc2ncn1Cc1nc(CC(O)c2ccc(Cl)cc2)no1,PIMAYQFCABRHBK-UHFFFAOYSA-N
28601582,CHEMBL5737786,B,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6001878,7.29,=,=,IC50,nM,51.0,IC50,nM,51.0,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,SNLKVSGXSRSUAR-QFIPXVFZSA-N
28601585,CHEMBL5737786,B,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6042547,7.23,=,=,IC50,nM,59.0,IC50,nM,59.0,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCN1S(=O)(=O)c1ccc(F)cc1,SZBPQYFWTGZAMC-NRFANRHFSA-N
28601588,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL4096004,6.09,=,=,IC50,nM,819.0,IC50,nM,819.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@H](F)CN1S(=O)(=O)c1ccc(F)cc1,KISLLAVVUQSKFA-KXBFYZLASA-N
28601591,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL4066996,7.01,=,=,IC50,nM,97.0,IC50,nM,97.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,KISLLAVVUQSKFA-BEFAXECRSA-N
28601594,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5841668,7.82,=,=,IC50,nM,15.0,IC50,nM,15.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,KNPPROPWZGMELQ-UTKZUKDTSA-N
28601597,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cccc(F)c1,,CHEMBL5728946,2022,CHEMBL5993133,7.64,=,=,IC50,nM,23.0,IC50,nM,23.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cccc(F)c1,OIMOSWUWUIXKEC-UTKZUKDTSA-N
28601600,CHEMBL5737786,B,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)cn3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5903265,6.57,=,=,IC50,nM,268.0,IC50,nM,268.0,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)cn3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,HFJZCGUXBLVWRY-QFIPXVFZSA-N
28601603,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@]1(CO)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5925329,6.55,=,=,IC50,nM,284.0,IC50,nM,284.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@]1(CO)CCCN1S(=O)(=O)c1ccc(F)cc1,CMKRUJONJACVHU-JOCHJYFZSA-N
28601606,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)c(F)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6024166,7.7,=,=,IC50,nM,20.0,IC50,nM,20.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)c(F)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,ZXWITAARDYYKLO-QRWLVFNGSA-N
28601609,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncc1F)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5989168,7.77,=,=,IC50,nM,17.0,IC50,nM,17.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncc1F)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,XSCCGKSIBNQWIP-UZLBHIALSA-N
28601612,CHEMBL5737786,B,O=C(NCc1cn(-c2ccc(C(F)(F)F)nc2)nc1C1CC1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5881244,7.26,=,=,IC50,nM,55.0,IC50,nM,55.0,O=C(NCc1cn(-c2ccc(C(F)(F)F)nc2)nc1C1CC1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,OSASTMYQPFYXAS-XLIONFOSSA-N
28601615,CHEMBL5737786,B,O=C(NCc1cn(-c2ccc(C(F)(F)F)nc2)nc1Cl)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5938880,7.52,=,=,IC50,nM,30.0,IC50,nM,30.0,O=C(NCc1cn(-c2ccc(C(F)(F)F)nc2)nc1Cl)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,OCPANKWZNDYWSE-PBHICJAKSA-N
28601618,CHEMBL5737786,B,O=C(NCc1cn(-c2ccc(C(F)(F)F)cc2)nc1Cl)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6063051,8.1,=,=,IC50,nM,8.0,IC50,nM,8.0,O=C(NCc1cn(-c2ccc(C(F)(F)F)cc2)nc1Cl)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,AFCFNPKLZQLKPK-APWZRJJASA-N
28601621,CHEMBL5737786,B,N#Cc1ccc(S(=O)(=O)N2C[C@H](F)C[C@H]2C(=O)NCc2cn(-c3ccc(C(F)(F)F)cc3)nc2Cl)cc1,,CHEMBL5728946,2022,CHEMBL5920085,7.31,=,=,IC50,nM,49.0,IC50,nM,49.0,N#Cc1ccc(S(=O)(=O)N2C[C@H](F)C[C@H]2C(=O)NCc2cn(-c3ccc(C(F)(F)F)cc3)nc2Cl)cc1,SLNROIPXLUPVIJ-XLIONFOSSA-N
28601624,CHEMBL5737786,B,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6000992,7.8,=,=,IC50,nM,16.0,IC50,nM,16.0,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,NSMVPLGFGKOGBJ-ZHRRBRCNSA-N
28601627,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C3CC3)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6028461,6.97,=,=,IC50,nM,107.0,IC50,nM,107.0,O=C(NCc1cc(-c2ccc(C3CC3)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,JFLCWGRYMUUJRW-YKSBVNFPSA-N
28601630,CHEMBL5737786,B,O=C(NCc1cc(N2CCC(C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5936132,6.36,=,=,IC50,nM,434.0,IC50,nM,434.0,O=C(NCc1cc(N2CCC(C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,PUOGINDCHOJOMG-APWZRJJASA-N
28601633,CHEMBL5737786,B,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)cc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5879759,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)cc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,NWSIRYGEZSHVOK-JPYJTQIMSA-N
28601636,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(OC(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6048359,7.68,=,=,IC50,nM,21.0,IC50,nM,21.0,O=C(NCc1cc(-c2ccc(OC(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,SMMFPASDMNZEDG-IERDGZPVSA-N
28601639,CHEMBL5737786,B,Cc1nc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(-c2ccc(C(F)(F)F)nc2)n1,,CHEMBL5728946,2022,CHEMBL5895656,7.06,=,=,IC50,nM,87.0,IC50,nM,87.0,Cc1nc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(-c2ccc(C(F)(F)F)nc2)n1,GLDSELZUQFTHCX-UZLBHIALSA-N
28601642,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C3CC3)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5754338,5.57,=,=,IC50,nM,2700.0,IC50,nM,2700.0,O=C(NCc1cc(-c2ccc(C3CC3)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,XEQNNSKBWZVZOZ-JPYJTQIMSA-N
28601645,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(Cl)s1,,CHEMBL5728946,2022,CHEMBL5848515,7.57,=,=,IC50,nM,27.0,IC50,nM,27.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(Cl)s1,ZQDXHKPYPKVBFP-DOMZBBRYSA-N
28601648,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)c(F)c1,,CHEMBL5728946,2022,CHEMBL6015925,6.9,=,=,IC50,nM,126.0,IC50,nM,126.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)c(F)c1,FVEVYUOVLKEWMT-YJYMSZOUSA-N
28601651,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)c(F)c1,,CHEMBL5728946,2022,CHEMBL5814964,7.52,=,=,IC50,nM,30.0,IC50,nM,30.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)c(F)c1,CSUMASYLFZPZKR-VFNWGFHPSA-N
28601654,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,,CHEMBL5728946,2022,CHEMBL5871116,5.52,=,=,IC50,nM,3000.0,IC50,nM,3000.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,SUQAOTIMESBARL-KDOFPFPSSA-N
28601657,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,,CHEMBL5728946,2022,CHEMBL6033433,6.64,=,=,IC50,nM,229.0,IC50,nM,229.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cncc(F)c1,WHNBDATYZDNLNU-UZLBHIALSA-N
28601660,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(SC(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5812704,7.5,=,=,IC50,nM,32.0,IC50,nM,32.0,O=C(NCc1cc(-c2ccc(SC(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,OXJIXZHGSZCNBP-IERDGZPVSA-N
28601663,CHEMBL5737786,B,O=C(NCc1cc(C2=CCC(C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6017794,7.52,=,=,IC50,nM,30.0,IC50,nM,30.0,O=C(NCc1cc(C2=CCC(C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,JHXOWAOGHMUCFO-IDLMPWNNSA-N
28601666,CHEMBL5737786,B,O=C(NCc1cc([C@H]2CC[C@@H](C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5997536,6.51,=,=,IC50,nM,308.0,IC50,nM,308.0,O=C(NCc1cc([C@H]2CC[C@@H](C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,DUKDOQAYUAMVIA-QJLMEOIESA-N
28601669,CHEMBL5737786,B,O=C(NCc1cc([C@H]2CC[C@H](C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5774901,7.54,=,=,IC50,nM,29.0,IC50,nM,29.0,O=C(NCc1cc([C@H]2CC[C@H](C(F)(F)F)CC2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,DUKDOQAYUAMVIA-SZUSHISOSA-N
28601672,CHEMBL5737786,B,COC[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5797246,6.6,=,=,IC50,nM,252.0,IC50,nM,252.0,COC[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,MQUKIMHLRYIAML-HSZRJFAPSA-N
28601675,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@]1(C(F)F)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5891287,7.54,=,=,IC50,nM,29.0,IC50,nM,29.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@]1(C(F)F)CCCN1S(=O)(=O)c1ccc(F)cc1,CMPQQCSDOGJLLR-JOCHJYFZSA-N
28601678,CHEMBL5737786,B,N#C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6062166,6.06,=,=,IC50,nM,867.0,IC50,nM,867.0,N#C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)CCCN1S(=O)(=O)c1ccc(F)cc1,CDLPZSXOJZPUNZ-JOCHJYFZSA-N
28601681,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6056755,7.64,=,=,IC50,nM,23.0,IC50,nM,23.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,UEHUSIYUKHFKRV-PXNSSMCTSA-N
28601684,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1[C@H]2CC[C@H](C2)N1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6035953,7.64,=,=,IC50,nM,23.0,IC50,nM,23.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1[C@H]2CC[C@H](C2)N1S(=O)(=O)c1ccc(F)cc1,QNSDSXCPSVTCKK-YBVWCTEOSA-N
28601687,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@H]2CC[C@H](C2)N1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5821210,7.4,=,=,IC50,nM,40.0,IC50,nM,40.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@H]2CC[C@H](C2)N1S(=O)(=O)c1ccc(F)cc1,OBEVBOOBEWVPJL-OHOGDBNVSA-N
28601690,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5791120,6.92,=,=,IC50,nM,120.0,IC50,nM,120.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,UEHUSIYUKHFKRV-XLIONFOSSA-N
28601693,CHEMBL5737786,B,O=C(NCc1cc(N2CCC(C(F)(F)F)CC2)c(F)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6020384,7.68,=,=,IC50,nM,21.0,IC50,nM,21.0,O=C(NCc1cc(N2CCC(C(F)(F)F)CC2)c(F)cn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,RFVGHGUGSAAXTQ-IERDGZPVSA-N
28601696,CHEMBL5737786,B,N#Cc1ccc(-c2cnc(C(F)(F)F)nc2)cc1CNC(=O)[C@@H]1[C@@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5995767,7.85,=,=,IC50,nM,14.0,IC50,nM,14.0,N#Cc1ccc(-c2cnc(C(F)(F)F)nc2)cc1CNC(=O)[C@@H]1[C@@H](F)CCN1S(=O)(=O)c1ccc(F)cc1,ZKTUMHFHLXSNAM-SFTDATJTSA-N
28601699,CHEMBL5737786,B,C[C@@H]1CC[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL4083847,7.35,=,=,IC50,nM,45.0,IC50,nM,45.0,C[C@@H]1CC[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,BBCFRTHODCIVDP-VLIAUNLRSA-N
28601702,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@](F)(CF)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5830399,6.54,=,=,IC50,nM,291.0,IC50,nM,291.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@](F)(CF)CN1S(=O)(=O)c1ccc(F)cc1,QIJQKBGRRGZXRH-SIKLNZKXSA-N
28601705,CHEMBL5737786,B,C[C@H]1CC[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL4077957,8.3,=,=,IC50,nM,5.0,IC50,nM,5.0,C[C@H]1CC[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,BBCFRTHODCIVDP-XOBRGWDASA-N
28601708,CHEMBL5737786,B,O=C(NCc1cc(-c2cnc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5850003,6.6,=,=,IC50,nM,251.0,IC50,nM,251.0,O=C(NCc1cc(-c2cnc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,GMDDHFLYGBSDDB-KDOFPFPSSA-N
28601711,CHEMBL5737786,B,Cc1cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(-c2cnc(C(F)(F)F)nc2)n1,,CHEMBL5728946,2022,CHEMBL6043336,7.33,=,=,IC50,nM,47.0,IC50,nM,47.0,Cc1cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(-c2cnc(C(F)(F)F)nc2)n1,HEUHRRGJNWTVSE-XLIONFOSSA-N
28601714,CHEMBL5737786,B,COc1nc(C(F)(F)F)ccc1-c1cc(F)cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)c1,,CHEMBL5728946,2022,CHEMBL5945949,7.32,=,=,IC50,nM,48.0,IC50,nM,48.0,COc1nc(C(F)(F)F)ccc1-c1cc(F)cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)c1,YHGYDTGBMKTLPH-NQIIRXRSSA-N
28601717,CHEMBL5737786,B,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3ccc(C(F)(F)F)nn3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,,CHEMBL5728946,2022,CHEMBL5746459,7.62,=,=,IC50,nM,24.0,IC50,nM,24.0,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3ccc(C(F)(F)F)nn3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,FZPRJLYAQRPNJX-NZQKXSOJSA-N
28601720,CHEMBL5737786,B,CC1(F)C[C@@H](C(=O)NCc2cc(-c3ccc(OC(F)(F)F)cc3)ncn2)N(S(=O)(=O)c2ccc(F)cc2)C1,,CHEMBL5728946,2022,CHEMBL5975639,7.7,=,=,IC50,nM,20.0,IC50,nM,20.0,CC1(F)C[C@@H](C(=O)NCc2cc(-c3ccc(OC(F)(F)F)cc3)ncn2)N(S(=O)(=O)c2ccc(F)cc2)C1,YFHGTPYEYFYGAH-BBQAJUCSSA-N
28601723,CHEMBL5737786,B,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3cnc(C(F)(F)F)cn3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,,CHEMBL5728946,2022,CHEMBL5796956,7.96,=,=,IC50,nM,11.0,IC50,nM,11.0,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3cnc(C(F)(F)F)cn3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,QLZXIMYXMVOVAQ-NZQKXSOJSA-N
28601726,CHEMBL5737786,B,Cc1cc(-c2cnc(C(F)(F)F)nc2)cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)n1,,CHEMBL5728946,2022,CHEMBL5827893,6.82,=,=,IC50,nM,152.0,IC50,nM,152.0,Cc1cc(-c2cnc(C(F)(F)F)nc2)cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)n1,QBWAUZYYCCITQO-XLIONFOSSA-N
28601729,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)cn2)cc(F)n1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL6040428,8.05,=,=,IC50,nM,9.0,IC50,nM,9.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)cn2)cc(F)n1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,KZXZMTYISMCMQC-UZLBHIALSA-N
28601732,CHEMBL5737786,B,N#Cc1nn(-c2ccc(C(F)(F)F)cc2)cc1CNC(=O)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5855830,7.22,=,=,IC50,nM,60.0,IC50,nM,60.0,N#Cc1nn(-c2ccc(C(F)(F)F)cc2)cc1CNC(=O)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,FHTOBCAUNVYQCW-UTKZUKDTSA-N
28601735,CHEMBL5737786,B,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)C1C2CC(CC2F)N1S(=O)(=O)c1ccc(F)cc1,,CHEMBL5728946,2022,CHEMBL5923850,7.28,=,=,IC50,nM,52.0,IC50,nM,52.0,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)C1C2CC(CC2F)N1S(=O)(=O)c1ccc(F)cc1,BKTFMVDMGYGHGU-UHFFFAOYSA-N
28601738,CHEMBL5737786,B,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3cnc(C(F)(F)F)nc3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,,CHEMBL5728946,2022,CHEMBL5880664,7.8,=,=,IC50,nM,16.0,IC50,nM,16.0,C[C@@]1(F)C[C@@H](C(=O)NCc2cc(F)cc(-c3cnc(C(F)(F)F)nc3)c2)N(S(=O)(=O)c2ccc(F)cc2)C1,HOZKRSNDULRMQU-NZQKXSOJSA-N
