inchikey,standard_type,std_smiles,molecule_chembl_id,pchembl_median,pchembl_min,pchembl_max,pchembl_std,n_measurements,assay_types,year_min,year_max,scaffold,split
NHFRFZWACDLIJO-GRTSSRMGSA-N,IC50,Cc1noc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3csc(-c4cnc(N5CC6CC6C5)nc4)n3)n(C)c2=O)n1,CHEMBL5808744,8.22,8.22,8.22,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,test
NHHOKCAEWOGISL-NFOMZHRRSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(N4CC5C(C4)C5(F)F)cn3)n2)n(C)c1=O,CHEMBL6056510,7.68,7.68,7.68,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)cn2)n1,train
NHXPTCSMIZELNE-UHFFFAOYSA-N,IC50,CCc1c[nH]c2ncnc(Oc3ccc(F)cc3F)c12,CHEMBL3298583,5.8,5.8,5.8,,1,B,2014,2014,c1ccc(Oc2ncnc3[nH]ccc23)cc1,train
NIKXCFKCQIOJGE-IGEOTXOUSA-N,IC50,COCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2csc(-c3ccc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5845983,8.4,8.4,8.4,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccc(N3CC4CC4C3)nc2)n1,train
NIVMPNIOANBDGM-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(Br)cc4)cs3)cccc2n(C)c1=O,CHEMBL3921886,7.13,7.13,7.13,,1,B,2015,2015,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
NKQCFZYAGAXSEP-ORMTXKICSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)c(F)cc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL5972839,7.52,7.51,7.53,0.0141421356237309,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,train
NKUUKWCBPOPJIO-LBPRGKRZSA-N,IC50,Cn1cnc2ncn(Cc3nn(C[C@@H]4CCc5cc(Cl)ccc54)c(=O)o3)c(=O)c21,CHEMBL5752721,7.21,7.21,7.21,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(CC2CCc3ccccc32)c(=O)o1,train
NKZCJCIDAGEUIM-LBPRGKRZSA-N,IC50,Cc1noc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cncc(-c4cnc(C(F)(F)F)c(C)c4)n3)n(C)c2=O)n1,CHEMBL5912245,8.05,8.05,8.05,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,train
NLNWNOMTEBKBKR-NSHDSACASA-N,IC50,Cc1nc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cccc(-c4cnc(C(F)(F)F)nc4)n3)n(C)c2=O)no1,CHEMBL5819550,7.64,7.64,7.64,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1cccc(-c2cncnc2)n1,test
NLOJJXVQKKKSMA-UHFFFAOYSA-N,IC50,Cn1nc2c(c1CC(=O)Nc1nc(-c3ccc(OC(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,CHEMBL3900789,7.96,7.96,7.96,,1,B,2015,2015,O=C(Cc1[nH]nc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
NLWIALKJQZYZKG-UHFFFAOYSA-N,IC50,Cn1cnc2ncn(Cc3nn(CCc4ccc(C(F)(F)F)cc4)c(=O)o3)c(=O)c21,CHEMBL5907774,6.24,6.24,6.24,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccccc2)c(=O)o1,train
NLZYLJKBFOAYMA-UHFFFAOYSA-N,IC50,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(OC(F)(F)F)c(Cl)c3)cs1)c(=O)n(C)c(=O)n2C,CHEMBL3931880,8.07,8.07,8.07,,1,B,2015,2015,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
NMCHHCFFFJAHSG-MIRVZWSXSA-N,IC50,Cc1ccnc2ncn(Cc3nn([C@H]4C[C@](F)(c5ccc(C#N)cc5)C4)c(=O)o3)c(=O)c12,CHEMBL5867419,7.67,7.67,7.67,,1,B,2021,2021,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,train
NMXYAUFQQIWAEC-MQMHXKEQSA-N,IC50,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](Oc5ccccc5)C4)c(=O)o3)c(=O)c21,CHEMBL5772230,7.25,7.25,7.25,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(Oc3ccccc3)C2)c(=O)o1,train
NNNQVSUPWVEWSZ-UHFFFAOYSA-N,IC50,Cc1ccc(-c2csc(NC(=O)Cc3cccc4c3c(=O)n(C)c(=O)n4C)n2)cc1,CHEMBL3985375,7.01,7.01,7.01,,1,B,2015,2015,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
NNQHKCKPDGQFKO-DYXWJJEUSA-N,IC50,Cn1c(NC2CCOCC2)nc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccccc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5899823,7.234999999999999,7.1,7.37,0.1909188309203685,2,B,2020,2020,O=c1c2[nH]c(NC3CCOCC3)nc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,test
NNSLKBVDAAEDLW-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(OC(F)(F)F)c(F)c4)cs3)nsc2n(C)c1=O,CHEMBL3892970,8.1,8.1,8.1,,1,B,2015,2015,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
NNTSHWHAMWNNPN-CSKARUKUSA-N,IC50,CCOc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O,CHEMBL4551396,4.0,4.0,4.0,,1,B,2019,2019,O=C(C=Cc1ccccc1)Nc1ccccc1,train
NNTVXWSMKXIYQP-FMIVXFBMSA-N,IC50,CC/C(=C\C(C)c1ccccc1)CO,CHEMBL5593661,5.11,5.11,5.11,,1,B,2024,2024,c1ccccc1,train
NNTVXWSMKXIYQP-XFXZXTDPSA-N,IC50,CC/C(=C/C(C)c1ccccc1)CO,CHEMBL5590464,4.86,4.86,4.86,,1,B,2024,2024,c1ccccc1,train
NOOQUZUAODSSGX-HDMKZQKVSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc7oncc7c6)C[C@H]54)no3)c(=O)c21,CHEMBL5973150,8.11,7.86,8.36,0.3535533905932734,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccc5oncc5c4)CC32)no1,test
NOXDIPWNQOTUAB-UHFFFAOYSA-N,IC50,O=C(NC(Sc1ccc(Cl)cc1)C(Cl)(Cl)Cl)c1ccccc1,CHEMBL1086371,7.68,6.92,8.15,0.6206716791777547,3,F,2010,2010,O=C(NCSc1ccccc1)c1ccccc1,train
NPEFTSHDWRRIGK-QWHZDKJVSA-N,IC50,Cc1cc(C#N)nc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6000403,7.674999999999999,7.31,8.04,0.5161879502661797,2,B,2020,2020,O=c1c2cccnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,train
NPMWJMYXYACXRK-UHFFFAOYSA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3CC(N)=O)n(C)c2=O)no1,CHEMBL6008410,7.77,7.64,8.05,0.20952326839757,3,B,2019,2019,O=c1[nH]c2nc[nH]c2c(=O)n1Cc1ccon1,train
NPTHNANPKCRKIP-VIKVFOODSA-N,IC50,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(F)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL5751966,7.92,7.72,8.12,0.2828427124746183,2,B,2020,2020,O=c1c2ccnn2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,train
NPUDHMAZVHROFR-WOSRLPQWSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(F)cn6)C[C@H]54)no3)c(=O)c21,CHEMBL5805829,7.380000000000001,7.19,7.57,0.2687005768508876,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,train
NPUDHMAZVHROFR-WWGRRREGSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(F)cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL5863856,7.025,6.94,7.11,0.120208152801713,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,train
NQEUZZGRELLFAS-JJRVBVJISA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccccc6F)C[C@H]54)no3)c(=O)c21,CHEMBL5742566,7.985,7.81,8.33,0.2286737122335376,4,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,train
NQPPCJDUDWGYDN-MSRIBSCDSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6c(F)ccc(Cl)c6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6034527,7.85,7.53,8.17,0.4525483399593905,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,train
NSCDYGWDPJENAZ-DLBZAZTESA-N,IC50,Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(C6CC6)cc5)C4)no3)c(=O)c21,CHEMBL5775732,7.455,7.34,7.57,0.1626345596729062,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccc(C4CC4)cc3)C2)no1,test
NSMVPLGFGKOGBJ-ZHRRBRCNSA-N,IC50,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL6000992,7.42,7.04,7.8,0.537401153701776,2,B,2022,2022,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,train
NSOSVZCRYQUGJD-VIKVFOODSA-N,IC50,Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)nc1,CHEMBL6047294,6.71,6.65,6.77,0.0848528137423851,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,train
NSPJVTHVINFJSX-JTQLQIEISA-N,IC50,Cc1c(C(N)=O)sc2ncn(Cc3nc(C[C@H](O)c4ccc5c(c4)OC(F)(F)O5)no3)c(=O)c12,CHEMBL5785827,7.47,7.47,7.47,,1,B,2021,2021,O=c1c2ccsc2ncn1Cc1nc(CCc2ccc3c(c2)OCO3)no1,train
NSULWEQZEHFMNX-UHFFFAOYSA-N,IC50,O=C(NCC(Cc1ccccc1)N1CCC(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CCCC1,CHEMBL3974466,8.15,8.15,8.15,,1,B,2016,2016,O=C(NCC(Cc1ccccc1)N1CCCCC1)C1(c2ccccc2)CCCC1,train
NTFPIJYAGREYFB-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4F)cs3)onc2n(C)c1=O,CHEMBL3894760,7.77,7.77,7.77,,1,B,2015,2015,O=C(Cc1onc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,test
NTYRFIKFQBKXPB-JEYLPNPQSA-N,IC50,CC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3cnc(N4CC5C(C4)C5(F)F)nc3)n2)n(C)c1=O,CHEMBL5745226,8.22,8.22,8.22,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)nc2)n1,train
NUSGVFGBRJCICH-UHFFFAOYSA-N,IC50,O=C1C2=C(NC(=S)NC2c2cccc(OCCO)c2)c2ccccc21,CHEMBL1939832,6.68,6.68,6.68,,1,F,2012,2012,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,train
NVJRTSJVHGFIRF-UHFFFAOYSA-N,IC50,CC(C)(C)Nc1c(-c2cccc(Cl)c2)nc2c(Br)cc(Cl)cn12,CHEMBL3931817,5.96,5.96,5.96,,1,B,2016,2016,c1ccc(-c2cn3ccccc3n2)cc1,train
NVQMCWJWKHEVQL-HPFXQQBRSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(C[C@@H](F)c6ccc(Cl)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5950280,6.07,6.07,6.07,0.0,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(CCc4ccccc4)CC32)no1,test
NWSIRYGEZSHVOK-JPYJTQIMSA-N,IC50,C[C@@]1(C(=O)NCc2cc(-c3ccc(C(F)(F)F)cc3)ncn2)C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5879759,7.875,7.6,8.15,0.3889087296526016,2,B,2022,2022,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,train
NXFIEIXVSJMOQL-UHFFFAOYSA-N,IC50,Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,CHEMBL3298923,7.785,7.7,7.85,0.0678232998312525,4,B,2014,2023,c1ccc(-c2ccc3[nH]ncc3c2)cc1,train
NXHKYBGXKCFXET-UHFFFAOYSA-N,IC50,COC(=O)Nc1cc(NC(=O)c2cccs2)cc(C(F)(F)F)c1,CHEMBL3311178,5.64,5.64,5.64,,1,B,2014,2014,O=C(Nc1ccccc1)c1cccs1,train
NZKRDROSRYWYIZ-AOIWGVFYSA-N,IC50,Cn1c(NC2COC2)nc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccccc6)C[C@@H]54)no3)c(=O)c21,CHEMBL5866386,7.175,7.0,7.35,0.2474873734152913,2,B,2020,2020,O=c1c2[nH]c(NC3COC3)nc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,test
OAFMAMFQRUUJFC-CHWSQXEVSA-N,IC50,CN(c1ccc(F)cc1)[C@@H]1CCCC[C@]1(O)C(F)(F)F,CHEMBL5397630,6.37,6.37,6.37,,1,B,2023,2023,c1ccc(NC2CCCCC2)cc1,train
OALGIPQKCNNGBC-SQWFFKJPSA-N,IC50,CC1=C(CC/C(C)=C/CC[C@@]2(C)CC[C@@H]([C@H](C)C(=O)O)OO2)C(C)(C)CCC1=O,CHEMBL5401727,4.82,4.82,4.82,,1,B,2024,2024,O=C1C=C(CCC=CCCC2CCCOO2)CCC1,test
OAMUBLNNGBSUNW-FQEVSTJZSA-N,IC50,Cn1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(C(F)(F)F)cc2)c1=O,CHEMBL5995353,7.68,7.68,7.68,,1,B,2020,2020,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
OARAWCIGFKPUOQ-UHFFFAOYSA-N,IC50,FC(F)(F)Oc1ccccc1-c1ccc2[nH]ncc2c1,CHEMBL3298244,5.46,5.46,5.46,,1,B,2014,2014,c1ccc(-c2ccc3[nH]ncc3c2)cc1,train
OBEVBOOBEWVPJL-OHOGDBNVSA-N,IC50,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1[C@H]2CC[C@H](C2)N1S(=O)(=O)c1ccc(F)cc1,CHEMBL5821210,7.4,7.4,7.4,,1,B,2022,2022,O=C(NCc1cc(-c2cccnc2)ncn1)C1C2CCC(C2)N1S(=O)(=O)c1ccccc1,train
OBHJVFPRSXFZMO-ATCWAGBWSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccc(F)c(F)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6009524,8.04,7.67,8.41,0.523259018078046,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,train
OCAGWVPJUUSEHZ-UHFFFAOYSA-N,IC50,Cc1ccc(C(=O)NC(Sc2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,CHEMBL1084857,5.85,5.85,5.85,,1,F,2010,2010,O=C(NCSc1ccccc1)c1ccccc1,train
OCPANKWZNDYWSE-PBHICJAKSA-N,IC50,O=C(NCc1cn(-c2ccc(C(F)(F)F)nc2)nc1Cl)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5938880,7.314999999999999,7.11,7.52,0.2899137802864836,2,B,2022,2022,O=C(NCc1cnn(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,train
OCRMZDPHJXSESH-BXHXUVEDSA-N,IC50,Cn1cnc2ncn(Cc3nc([C@H]4C[C@](F)(c5ccc(Cl)cc5)C4)no3)c(=O)c21,CHEMBL5929425,7.05,7.05,7.05,,1,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,train
OCTMHUCXAOCKDH-UHFFFAOYSA-N,IC50,Cn1cnc2ncn(Cc3nn(CCc4ccc(Cl)s4)c(=O)o3)c(=O)c21,CHEMBL6004771,6.54,6.54,6.54,,1,B,2021,2021,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2cccs2)c(=O)o1,test
ODCGQSLLUGLMSU-UHFFFAOYSA-N,IC50,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cc(F)cc(C(F)(F)F)c4)cs3)nsc2n(C)c1=O,CHEMBL3984932,8.36,8.36,8.36,,1,B,2015,2015,O=C(Cc1nsc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,train
ODPZBRSHIVSPND-GXTWGEPZSA-N,IC50,Cc1cnc(N)n(Cc2nc([C@@H]3CO[C@@H](c4ccc(Cl)cc4)C3)no2)c1=O,CHEMBL5793890,7.005,6.84,7.17,0.2333452377915607,2,B,2020,2020,O=c1ccncn1Cc1nc(C2COC(c3ccccc3)C2)no1,test
ODUIXUGXPFKQLG-QWRGUYRKSA-N,IC50,Cc1sc(Nc2ccc(Cl)cc2F)nc1C(=O)N1CCC[C@H](C)[C@@H]1C,CHEMBL2418811,4.6,4.6,4.6,,1,B,2013,2013,O=C(c1csc(Nc2ccccc2)n1)N1CCCCC1,train
OFCLMLWEVNQPIR-DZGCQCFKSA-N,IC50,C[C@@H](C(=O)Nc1ccnc(-c2cnc(N3CCC[C@@H]3C(F)(F)F)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL5866311,8.15,8.15,8.15,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CCCC3)nc2)n1,train
OFCLMLWEVNQPIR-ZFWWWQNUSA-N,IC50,C[C@@H](C(=O)Nc1ccnc(-c2cnc(N3CCC[C@H]3C(F)(F)F)nc2)n1)n1cnc2c1c(=O)n(CC#N)c(=O)n2C,CHEMBL6061845,8.15,8.15,8.15,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CCCC3)nc2)n1,train
OFCROMUFKSLDNV-UHFFFAOYSA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3CC(=O)Nc3ccc(N4CCC(C(C)C)CC4)cn3)n(C)c2=O)no1,CHEMBL5834328,7.96,7.96,7.96,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1ccc(N2CCCCC2)cn1,train
OGLFBGKKIABWEQ-DOTOQJQBSA-N,IC50,Cc1cnn2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc6cnn(C)c6c5)C4)no3)c(=O)c12,CHEMBL5797572,8.36,8.08,8.64,0.3959797974644676,2,B,2020,2020,O=c1c2ccnn2ncn1Cc1nc(C2COC(c3ccc4cn[nH]c4c3)C2)no1,train
OGPFIYLORKWHNT-UHFFFAOYSA-N,IC50,Fc1ccc(Oc2ncnc3[nH]cc(Cl)c23)c(F)c1,CHEMBL3298584,6.2,6.2,6.2,,1,B,2014,2014,c1ccc(Oc2ncnc3[nH]ccc23)cc1,train
OIMOSWUWUIXKEC-UTKZUKDTSA-N,IC50,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1cccc(F)c1,CHEMBL5993133,7.64,7.64,7.64,,1,B,2022,2022,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,train
OJDPMUKHSHJUMB-UHFFFAOYSA-N,IC50,CC1(C)CCCC(O)(C(F)(F)F)C1Cc1ccc(C#N)cc1,CHEMBL5436178,6.41,6.41,6.41,,1,B,2023,2023,c1ccc(CC2CCCCC2)cc1,train
OJPPDEXGRGOSGZ-QRWLVFNGSA-N,IC50,O=C(NCc1cc(-c2ccc(OC(F)(F)F)c(F)c2)ncn1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5831696,7.14,7.14,7.14,,1,B,2022,2022,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,train
OKROUULIEINPBH-KXBFYZLASA-N,IC50,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cncc(-c4cnc(N5CCC[C@H]5C(F)(F)F)nc4)n3)n(C)c2=O)no1,CHEMBL5832537,8.7,8.7,8.7,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cnc(N3CCCC3)nc2)n1,test
OKTCWLWVPKWVHH-UHFFFAOYSA-N,IC50,CC(C)C(C)(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,CHEMBL2071595,5.5,5.5,5.5,,1,F,2012,2012,O=C(CNC(=O)c1ccccc1)c1ccccc1,train
OMAOTMMMFIUYGY-UHFFFAOYSA-N,IC50,N#Cc1cccc2c(=O)n(CC(=O)NCCc3ccc(Cl)cc3)cnc12,CHEMBL3787289,6.7,6.7,6.7,,1,B,2016,2016,O=C(Cn1cnc2ccccc2c1=O)NCCc1ccccc1,train
OMCPTRKQFMHMFO-BLLLJJGKSA-N,IC50,Nc1ccc2c(=O)n(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)ncc2n1,CHEMBL5970978,8.22,7.98,8.46,0.3394112549695431,2,B,2020,2020,O=c1c2cccnc2cnn1Cc1nc(C2COC(c3ccccc3)C2)no1,train
OMMPJIYDEJHEFK-SWLSCSKDSA-N,IC50,Cn1ncc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,CHEMBL5845011,7.415,7.33,7.5,0.120208152801713,2,B,2020,2020,O=c1c2[nH]ncc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,train
OMTUXAGTVRSGHC-YQVWRLOYSA-N,IC50,COCCNc1nc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccccc6)C[C@H]54)no3)c(=O)c2n1C,CHEMBL5915480,7.415,7.37,7.46,0.0636396103067891,2,B,2020,2020,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,train
OOABNTZYAYDDFY-WCQYABFASA-N,IC50,Nc1nc2nccnc2n1Cc1nc([C@@H]2CO[C@@H](c3ccc(Cl)cc3)C2)no1,CHEMBL5992092,8.195,7.97,8.42,0.3181980515339462,2,B,2020,2020,c1ccc(C2CC(c3noc(Cn4cnc5nccnc54)n3)CO2)cc1,test
OOEICVKLQRDYIY-UHFFFAOYSA-N,IC50,Cc1c(=O)n(Cc2ccccc2)c(=O)n2cc(C(=O)N3CCC(Oc4cccc(Cl)c4)CC3)sc12,CHEMBL3220452,6.7,6.7,6.7,,1,B,2012,2012,O=C(c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1)N1CCC(Oc2ccccc2)CC1,train
OOIANJTYVKDXDO-ZLPCBKJTSA-N,IC50,COCC(=O)Cn1c(=O)c2c(ncn2[C@@H](C)C(=O)Nc2cncc(-c3ccc(N4CC5CC5C4)nc3)n2)n(C)c1=O,CHEMBL5925671,8.3,8.3,8.3,,1,B,2019,2019,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,train
OOILCLJLPGNGBY-XLIONFOSSA-N,IC50,Cc1cnc(-c2cnc(C(F)(F)F)nc2)cc1CNC(=O)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5927467,6.94,6.94,6.94,,1,B,2022,2022,O=C(NCc1ccnc(-c2cncnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,train
OOVNFOVAFVAUEB-FQEVSTJZSA-N,IC50,CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cn(-c2ccc(C(F)(F)F)cn2)c1=O,CHEMBL5806189,7.36,7.36,7.36,,1,B,2020,2020,O=C(NCc1cn(-c2ccccn2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,train
OOYSDFNECMAJEG-UHFFFAOYSA-N,IC50,CCCNc1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1,CHEMBL3311190,6.96,6.96,6.96,,1,B,2014,2014,O=C(Nc1ccccc1)c1ccccc1,train
OOZCYHFVKYNNLY-UHFFFAOYSA-N,IC50,CN1C(=O)c2c(ncn2CC(=O)Nc2nc(-c3ccc(C(C)(C)C)cc3)cs2)N2CCN=C12,CHEMBL3894821,6.42,6.42,6.42,,1,B,2015,2015,O=C(Cn1cnc2c1C(=O)NC1=NCCN12)Nc1nc(-c2ccccc2)cs1,train
OPLSBZPFTJOKSC-UHFFFAOYSA-N,IC50,FC(F)(F)c1ccc2c(Nc3ccc(Cl)cc3)n[nH]c2c1,CHEMBL4095993,7.38,7.38,7.38,,1,B,2017,2017,c1ccc(Nc2n[nH]c3ccccc23)cc1,train
OPWGBOAEYGMIKX-UHFFFAOYSA-N,IC50,CC(C)C(NC(=O)NC(C)(C)C)C(=O)c1ccc(Cl)cc1,CHEMBL2071587,5.65,5.6,5.7,0.0707106781186554,2,F,2012,2012,c1ccccc1,train
